brand_name,snack_name,snack_url,snack_taste_test,snack_smell_test,amazon_link
Bachman (26) ,Chipitos Sweet Chili Lime Tortilla Chips ,https://www.taquitos.net/chips/ChipitosSweetChiliLimeTortilla,"Taste test: These round tortilla chips were a somewhat dark shade of red, with some black spots and kind of a rough surface.",Smell test: Mild but very nice chili and lime smell. ,"https://www.amazon.com/s/ref=as_li_ss_tl?k=tortilla+chips&i=grocery&crid=2GUM1W0450LIW&sprefix=tortilla+,grocery,143&ref=nb_sb_ss_i_1_9&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=013b072e8508d76e738a0614086030bb"
Bachman (26) ,Chipitos Thai Barbeque ,https://www.taquitos.net/snacks.php?snack_code=3438,Taste test: These round tortilla chips ranged from nearly flat to having a significant curl to them.,Smell test: Nice tangy smell. ,"https://www.amazon.com/s/ref=as_li_ss_tl?k=tortilla+chips&i=grocery&crid=2GUM1W0450LIW&sprefix=tortilla+,grocery,143&ref=nb_sb_ss_i_1_9&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=013b072e8508d76e738a0614086030bb"
Bachman (26) ,Kidzels ,https://www.taquitos.net/snacks.php?snack_code=1088,"Taste test: This was a special kind of pretzel designed for kids. They came in special shapes and were supposed to have some honey flavor. The taste was a bit different from regular pretzels, and that probably had something to do with the honey that has been added. However, there was quite a bit of salt too, which kind of neutralized the effect of the honey, so after eating a few, they really didn't taste much different from ordinary pretzels.",Smell test: Sort of a honey aroma. ,"https://www.amazon.com/s/ref=as_li_ss_tl?fst=as:off&rh=n:16310101,n:!16310211,n:16322721,n:16323081&bbn=16322721&ie=UTF8&qid=1539475383&rnid=16322721&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=956bb4d7f9adb182384b1b2e11c85ea6"
Baked Lay's (5) ,"Lay's Baked Cream, Herb & Onion Flavour ",https://www.taquitos.net/chips/Baked-Lays-Cream-Herb-Onion,"Taste test: These rippled potato crisps from India had irregular but loosely hexagonal shapes, with a pale yellow color overall but lots of bits of green stuff embedded inside. Yes, despite being Lay's and not Ruffles, did not have the flat surfaces of the American flavors of Baked Lay's.",Smell test: Nice zesty mix of herbs. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Baked Lay's (5) ,Lay's Baked KC Masterpiece Barbecue Flavor Potato Crisps ,https://www.taquitos.net/snacks.php?snack_code=19,"Taste test: Baked Lay's are ""crisps"" made from dehydrated potatoes, molded into a roughly hexagonal shape.",Smell test: Smells like barbecue sauce. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Baked Lay's (5) ,Lay's Baked Original Potato Crisps ,https://www.taquitos.net/snacks.php?snack_code=174,"Taste test: These are kind of salty, not greasy at all (heck, they're baked!).","Smell test: Very mild aroma, sort of like Pringles. ",https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Baked Lay's (5) ,Lay's Baked Sour Cream & Onion Potato Crisps ,https://www.taquitos.net/snacks.php?snack_code=1616,"Taste test: These are good, crunchy and not greasy snacks.",Smell test: Slight onion aroma. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Baked Lay's (5) ,Lay's Light & Baked Yuzu & Black Pepper Flavor ,https://www.taquitos.net/chips/Lays-Light-and-Baked-Yuzu-Black-Pepper,"Taste test: This snack from China had roughly hexagonal shapes that were generally flat, much like the American versions of Baked Lay's, with a light smattering of dark seasoning bits on the surfaces.","Smell test: Not really peppery like most black pepper snacks, but definitely something sharp and interesting. ",https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Barrel o' Fun (13) ,Barrel o' Fun Cheesey Balls ,https://www.taquitos.net/cheese_puffs/Barrel-o-Fun-Cheesey-Balls,"Taste test: These cheese balls weren't actually shaped like spheres, but more like short tubes with rounded ends.",Smell test: Very nice cheddar cheese smell. ,https://www.amazon.com/s/ref=as_li_ss_tl?k=cheese+puffs&rh=n:16322721&ref=nb_sb_noss&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=518a4a9611755007509a1a636e81e4e5
Barrel o' Fun (13) ,Barrel o' Fun Cheesey Puffs ,https://www.taquitos.net/cheese_puffs/BarrelOFunCheeseyPuffs,"Taste test: These cheese puffs were thinner than the standard Jax chees puffs, with a good helping of fluorescent orange cheese powder.",Smell test: Nice but mild cheddar cheese smell. ,https://www.amazon.com/s/ref=as_li_ss_tl?k=cheese+puffs&rh=n:16322721&ref=nb_sb_noss&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=518a4a9611755007509a1a636e81e4e5
Barrel o' Fun (13) ,Barrel o' Fun Cheesy O's ,https://www.taquitos.net/snacks.php?snack_code=3926,"Taste test: These cheese puffs were shaped like slightly oversized Cheerios, so they were quite a bit smaller than your usual cheese puff.",Smell test: Barely any. Just the slightest cheese puff smell. ,https://www.amazon.com/s/ref=as_li_ss_tl?k=cheese+puffs&rh=n:16322721&ref=nb_sb_noss&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=518a4a9611755007509a1a636e81e4e5
Barrel o' Fun (13) ,Barrel o' Fun CornSations Nacho Cheese ,https://www.taquitos.net/chips/Barrel-o-Fun-CornSations-Nacho-Cheese,"Taste test: These hollow snacks were shaped kind of like penne pasta, except sort of flattened and generally curved.",Smell test: Mild cheese smell. ,https://www.amazon.com/b/?_encoding=UTF8&camp=1789&creative=9325&linkCode=ur2&node=16322721&pf_rd_i=16310101&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=1711856062&pf_rd_r=0MVHX4BGPRAG0E9R6B5H&pf_rd_s=merchandised-search-3&pf_rd_t=101&tag=taquitosnet-sn-1-20
Barrel o' Fun (13) ,Barrel o' Fun CornSations Original ,https://www.taquitos.net/chips/CornSations-Original,"Taste test: These snacks were shaped kind of like penne pasta, except sort of flattened, with a mesh-like surface and a light yellow color.",Smell test: Same as Bugles. Nice. ,https://www.amazon.com/b/?_encoding=UTF8&camp=1789&creative=9325&linkCode=ur2&node=16322721&pf_rd_i=16310101&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=1711856062&pf_rd_r=0MVHX4BGPRAG0E9R6B5H&pf_rd_s=merchandised-search-3&pf_rd_t=101&tag=taquitosnet-sn-1-20
Barrel o' Fun (13) ,Barrel o' Fun Gardy's Signature Flavors Baby Back Ribs Wavy Ripple Potato Chips ,https://www.taquitos.net/chips/Ron-Gardenhire-Baby-Back-Ribs,"Taste test: These rippled potato chips were part of a new line of flavors inspired by Minnesota Twins manager Ron Gardenhire. The ripples were wide but not particularly high or sharp, and the chips were fairly thick and had a light yellow color with some orange seasoning plus some scattered bits of a darker orange. There were also some bits of skin on the edges. Chip sizes varied a lot, but there were some nice large pieces near the top of the bag.",Smell test: Intense barbecue sauce smell. With some kick! ,https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Barrel o' Fun (13) ,Barrel o' Fun Gardy's Signature Flavors Cheddar & Horseradish Potato Chips ,https://www.taquitos.net/chips/Ron-Gardenhire-Cheddar-Horseradish,"Taste test: These potato chips were somewhat wiggly and had a yellow/orange glow, with some scattered areas of dark skin on the edges of some chips, plus some bubbles embedded inside.",Smell test: Smells like potato and sour cream. Wouldn't know there was any horseradish. ,https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Barrel o' Fun (13) ,Barrel o' Fun Gardy's Signature Flavors Pickle Potato Chips ,https://www.taquitos.net/chips/Barrel-o-Fun-Ron-Gardenhire-Pickle,"Taste test: These potato chips had somewhat wiggly surfaces, with some bits of skin along the edges, many tiny bubbles embedded inside, dark spots on some chips, and most notably, lots and lots of dill stuck to the otherwise bright yellow surfaces.","Smell test: Strong pickle smell, like you've just opened a new jar of pickles. ",https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Barrel o' Fun (13) ,Barrel o' Fun Nacho Tortillas Nacho Cheese ,https://www.taquitos.net/chips/BarrellOFunNachoCheeseTortillas,"Taste test: These triangular tortilla chips claimed on the bag to have a lot of cheese, and they did indeed have a lot of cheese.",Smell test: Very strong nacho cheese smell. Wow. ,"https://www.amazon.com/s/ref=as_li_ss_tl?k=tortilla+chips&i=grocery&crid=2GUM1W0450LIW&sprefix=tortilla+,grocery,143&ref=nb_sb_ss_i_1_9&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=013b072e8508d76e738a0614086030bb"
Barrel o' Fun (13) ,Barrel o' Fun Old Fashioned Potato Chips 40% Reduced Fat Thick Cut ,https://www.taquitos.net/snacks.php?snack_code=3395,"Taste test: These kettle-cooked potato chips were very crunchy, and they had a good helping of potato taste, with no taste that we could notice sacraficed in the name of having less fat.","Smell test: The usual smell of kettle-cooked potato chips, potaotey but somewhat oily. ",https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Barrel o' Fun (13) ,Barrel o' Fun Original Corn Chips ,https://www.taquitos.net/chips/BarrelOFunCornChips,"Taste test: These corn chips were in the same category as your standard Fritos, but they were different in several ways.",Smell test: Medium-strength corn chips smell. ,https://www.amazon.com/b/?_encoding=UTF8&camp=1789&creative=9325&linkCode=ur2&node=16322721&pf_rd_i=16310101&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=1711856062&pf_rd_r=0MVHX4BGPRAG0E9R6B5H&pf_rd_s=merchandised-search-3&pf_rd_t=101&tag=taquitosnet-sn-1-20
Barrel o' Fun (13) ,Barrel o' Fun Original Thin Potato Chips ,https://www.taquitos.net/chips/BarrelOFunPotatoChips,Taste test: These conventional potato chips were very crisp and not the least bit greasy.,"Smell test: Wow, very, very nice potato chips smell. Not greasy, just potatoey. Wow. ",https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Barrel o' Fun (13) ,Barrel o' Fun Special Edition Flavor Dill Pickle Potato Chips ,https://www.taquitos.net/snacks.php?snack_code=109,"Taste test: Guest reviewer Adam Kay reports: ""Tastes like a mild salt and vinegar chip with a hint of dill.",Smell test: Smells like wicker furniture and dill ... but mostly like wicker. ,https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Boulder Canyon (21) ,Boulder Canyon Authentic Foods Pumpkin Pie Flavored Kettle Cooked Potato Chips ,https://www.taquitos.net/chips/Boulder-Canyon-Pumpkin-Pie-Potato-Chips,"Taste test: These potato chips, introduced along with a Turkey & Gravy flavor, had generally a golden yellow color, with the same wiggly shapes, bubbles and folded-over chips typical of kettle-cooked chips. There was no visible seasoning on the surfaces.","Smell test: Not that strong, but it really did smell like pumpkin pie. ",https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Boulder Canyon (21) ,Boulder Canyon Authentic Foods Turkey & Gravy Flavored Kettle Cooked Potato Chips ,https://www.taquitos.net/chips/Boulder-Canyon-Turkey-Gravy,"Taste test: Turkey-flavored potato chips are quite the rarity, as we hadn't seen't found anything flavored with Thanksgiving's favorite meat since almost 13 years ago, when one of our chip hunters brought a bag of Lay's Turkey flavor back from China.","Smell test: Wow, definitely smells like gravy, and maybe even a hint of turkey too. ",https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Boulder Canyon (21) ,Boulder Canyon Balsamic Vinegar & Rosemary Kettle Cooked Potato Chips ,https://www.taquitos.net/chips/Boulder_Canyon_Balsamic_Vinegar_Rosemary,"Taste test: These kettle-cooked chips were really, really crunchy, with an olive oil-like taste.","Smell test: I could smell the tang of the vinegar, but the rosemary didn't come immediately to the senses. Another tester suggested ""it smells like the roasted red bliss potatoes that you usually get with a chicken dinner."" ",https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Boulder Canyon (21) ,Boulder Canyon Natural Foods Avocado Oil Canyon Cut Kettle Cooked Potato Chips Sea Salt ,https://www.taquitos.net/chips/Boulder-Canyon-Avocado-Oil-Potato-Chips,"Taste test: These potato chips had wide, shallow ripples, with generally a light yellow color but also some areas with minor browning, plus areas of skin on some edges.",Smell test: Good mild fried potato smell. ,https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Boulder Canyon (21) ,Boulder Canyon Natural Foods Baked Sweet Potato Fries Lightly Salted ,https://www.taquitos.net/chips/Boulder-Canyon-Sweet-Potato-Fries,"Taste test: These fries were fairly thin, about the same width as most fast food fries, and most pieces were straight as an arrow, with a fairly typical sweet potato color, plus some bits of salt visible.","Smell test: Not much. Just a slight, slight hint of sweet potato. ",https://www.amazon.com/b/?_encoding=UTF8&camp=1789&creative=9325&linkCode=ur2&node=16322721&pf_rd_i=16310101&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=1711856062&pf_rd_r=0MVHX4BGPRAG0E9R6B5H&pf_rd_s=merchandised-search-3&pf_rd_t=101&tag=taquitosnet-sn-1-20
Boulder Canyon (21) ,Boulder Canyon Natural Foods Hickory Barbeque Kettle Cooked Potato Chips ,https://www.taquitos.net/chips/Boulder-Canyon-Hickory-Barbeque,"Taste test: These potato chips had wiggly, irregular shapes, some large bubbles and a light orange overall color, as the golden yellow chips had some browning and dark orange seasoning.",Smell test: Very nice smoky hickory smell. ,https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Boulder Canyon (21) ,Boulder Canyon Natural Foods Jalapeno Cheddar Kettle Cooked Potato Chips ,https://www.taquitos.net/chips/Boulder-Canyon-Jalapeno-Cheddar,"Taste test: These potato chips had wiggly, irregular shapes and a light yellow color with some browning, some skin on the edges, plus a few bits of green seasoning.","Smell test: Quite nice, though mild, mix of cheese and potato. Not much in the way of jalapeño. ",https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Boulder Canyon (21) ,Boulder Canyon Natural Foods Limón Kettle Cooked Potato Chips ,https://www.taquitos.net/chips/Boulder-Canyon-Limon,"Taste test: These potato chips had a strong yellow color, with wiggly shapes, many folded-over chips and lots of skin around the edges.",Smell test: Just mildly citrusy. ,https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Boulder Canyon (21) ,Boulder Canyon Natural Foods Olive Oil Kettle Cooked Potato Chips ,https://www.taquitos.net/chips/Boulder-Canyon-Olive-Oil-Kettle-Cooked,"Taste test: These potato chips had generally somewhat wiggly or folded-over shapes, with surface colors ranging from light yellow to golden yellow, plus a lot of skin around the edges.",Smell test: Very nice rich potato smell. ,https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Boulder Canyon (21) ,Boulder Canyon Natural Foods Spinach & Artichoke Kettle Cooked Potato Chips ,https://www.taquitos.net/chips/Boulder_Canyon_Natural_Foods_Spinach_Artichoke,"Taste test: When I saw this new flavor of chips, I knew that I had to buy it but doubted that I would like the taste (as I'm something of an anti-veggite).",Smell test: Nice mix of spices and veggies. ,https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Boulder Canyon (21) ,Boulder Herb & Garlic Potato Chips ,https://www.taquitos.net/snacks.php?snack_code=183,Taste test: These are good kettle-style chips.,Smell test: Mild garlicy smell ,https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Boulder Canyon (21) ,Boulder Malt Vinegar and Sea Salt Potato Chips ,https://www.taquitos.net/snacks.php?snack_code=184,"Taste test: These are very flavorful chips, with a clean potato taste, crisp vinegar bite, and a fine balance of salt.","Smell test: Malt vinegar, potatoes, a little scent of heaven. ",https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Boulder Canyon (21) ,Boulder Potato Company Four Onion Intense Potato Chips! ,https://www.taquitos.net/snacks.php?snack_code=1115,"Taste test: These are thick, kettle-style chips with a good crunch.",Smell test: Very mild onion aroma. ,https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Boulder Canyon (21) ,Boulder Potato Company Habanero Intense Potato Chips! ,https://www.taquitos.net/snacks.php?snack_code=1114,Taste test: These are fairly hot chips.,"Smell test: A hot smell, pretty good. Makes your mouth water. ",https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Boulder Canyon (21) ,Boulder Potato Company Hickory Barbecue Intense Potato Chips ,https://www.taquitos.net/snacks.php?snack_code=1577,"Taste test: First off, I was very disappointed to open a bag and find it half full, the rest filled with air.",Smell test: Pretty strong spicy barbecue aroma. ,https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Boulder Canyon (21) ,Boulder Potato Company Jalapeño Cheddar Intense Potato Chips! ,https://www.taquitos.net/snacks.php?snack_code=1116,Taste test: These are very crunchy kettle-style chips with a generous portion of flavor seasoning on them.,Smell test: Nice mild jalapeno aroma. ,https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
Boulder Canyon (21) ,Boulder Potato Company Malt Vinegar & Sea Salt Potato Chips ,https://www.taquitos.net/snacks.php?snack_code=1921,"Taste test: These are good vinegar chips, with the crisp, kettle-cooked style that other Boulder chips have.",Smell test: Strong vinegar zing. ,https://www.amazon.com/gp/search?ie=UTF8&keywords=potato%20chips&tag=taquitosnet-ta-1-20&index=grocery&linkCode=ur2&camp=1789&creative=9325
